"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Denominación;Nombre de la Denominación;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.018;Ministro de gobierno / Ministra de gobierno;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.019;Ministro de relaciones exteriores / Ministra de relaciones exteriores;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.020;Parlamentario / Parlamentaria;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.021;Presidente de la república / Presidenta de la república;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.022;Representante de la cámara;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.023;Senador / Senadora;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.024;Viceministro de gobierno / Viceministra de gobierno;
1;11110;Directores formuladores y ejecutores de políticas y normas / Directoras formuladoras y ejecutoras de políticas y normas;11110.025;Vicepresidente de la república / Vicepresidenta de la república;
1;11120;Directores del gobierno / Directoras del gobierno;11120.001;Administrador general de la administración pública / Administradora general de la administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.002;Agregado de prensa / Agregada de prensa;
1;11120;Directores del gobierno / Directoras del gobierno;11120.003;Agregado diplomático / Agregada diplomática;
1;11120;Directores del gobierno / Directoras del gobierno;11120.004;Alguacil jefe de policía;
1;11120;Directores del gobierno / Directoras del gobierno;11120.005;Alto comisionado / Alta comisionada;
1;11120;Directores del gobierno / Directoras del gobierno;11120.006;Brigadier general policía nacional;
1;11120;Directores del gobierno / Directoras del gobierno;11120.007;Comisionado de bomberos / Comisionada de bomberos;
1;11120;Directores del gobierno / Directoras del gobierno;11120.008;Comisionado de la función pública / Comisionada de la función pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.009;Consejero de estado / Consejera de estado;
1;11120;Directores del gobierno / Directoras del gobierno;11120.010;Cónsul / Cónsulesa;
1;11120;Directores del gobierno / Directoras del gobierno;11120.011;Contador general de la nación / Contadora general de la nación;
1;11120;Directores del gobierno / Directoras del gobierno;11120.012;Contralor general de la nación / Contralora general de la nación;
1;11120;Directores del gobierno / Directoras del gobierno;11120.013;Contralor general de la república / Contralora general de la república;
1;11120;Directores del gobierno / Directoras del gobierno;11120.014;Director aduana servicios gubernamentales / Directora aduana servicios gubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.015;Director de asuntos intergubernamentales / Directora de asuntos intergubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.016;Director de departamento administrativo nacional / Directora de departamento administrativo nacional;
1;11120;Directores del gobierno / Directoras del gobierno;11120.017;Director de impuestos nacionales / Directora de impuestos nacionales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.018;Director de programas de desarrollo económico de servicios gubernamentales / Directora de programas de desarrollo económico de servicios gubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.019;Director de programas de política educativa de servicios gubernamentales / Directora de programas de política educativa de servicios gubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.020;Director de relaciones intergubernamentales / Directora de relaciones intergubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.021;Director ejecutivo administración pública ministerio / Directora ejecutiva administración pública ministerio;
1;11120;Directores del gobierno / Directoras del gobierno;11120.022;Director ejecutivo administración pública regional / Directora ejecutiva administración pública regional;
1;11120;Directores del gobierno / Directoras del gobierno;11120.023;Director ejecutivo de administración pública / Directora ejecutiva de administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.024;Director ejecutivo de cancillería / Directora ejecutiva de cancillería;
1;11120;Directores del gobierno / Directoras del gobierno;11120.025;Director ejecutivo de servicios gubernamentales / Directora ejecutiva de servicios gubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.026;Director general de administración pública / Directora general de administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.027;Director general de departamento gubernamental / Directora general de departamento gubernamental;
1;11120;Directores del gobierno / Directoras del gobierno;11120.028;Director general de impuestos y aduanas / Directora general de impuestos y aduanas;
1;11120;Directores del gobierno / Directoras del gobierno;11120.029;Director general de organización intergubernamental / Directora general de organización intergubernamental;
1;11120;Directores del gobierno / Directoras del gobierno;11120.030;Director general de servicios gubernamentales / Directora general de servicios gubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.031;Director general impuestos / Directora general impuestos;
1;11120;Directores del gobierno / Directoras del gobierno;11120.032;Director políticas y programas administración pública / Directora políticas y programas administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.033;Director unidad administrativa especial / Directora unidad administrativa especial;
1;11120;Directores del gobierno / Directoras del gobierno;11120.034;Director unidad nacional de bomberos / Directora unidad nacional de bomberos;
1;11120;Directores del gobierno / Directoras del gobierno;11120.035;Embajador / Embajadora;
1;11120;Directores del gobierno / Directoras del gobierno;11120.036;Fiscal general de la nación;
1;11120;Directores del gobierno / Directoras del gobierno;11120.037;Gerente general de servicios gubernamentales / Gerenta general de servicios gubernamentales;
1;11120;Directores del gobierno / Directoras del gobierno;11120.038;Inspector general de la policía / Inspectora general de la policía;
1;11120;Directores del gobierno / Directoras del gobierno;11120.039;Jefe departamento administración pública / Jefa departamento administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.040;Mayor general policía nacional;
1;11120;Directores del gobierno / Directoras del gobierno;11120.041;Personal directivo de la administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.042;Personero / Personera;
1;11120;Directores del gobierno / Directoras del gobierno;11120.043;Procurador general de la nación / Procuradora general de la nación;
1;11120;Directores del gobierno / Directoras del gobierno;11120.044;Registrador nacional del estado civil / Registradora nacional del estado civil;
1;11120;Directores del gobierno / Directoras del gobierno;11120.045;Secretario de estado / Secretaria de estado;
1;11120;Directores del gobierno / Directoras del gobierno;11120.046;Secretario general de administración pública / Secretaria general de administración pública;
1;11120;Directores del gobierno / Directoras del gobierno;11120.047;Subsecretario de gobierno / Subsecretaria de gobierno;
1;11120;Directores del gobierno / Directoras del gobierno;11120.048;Superintendente nacional / Superintendenta nacional;
1;11120;Directores del gobierno / Directoras del gobierno;11120.049;Tesorero general de la nación / Tesorera general de la nación;
1;11120;Directores del gobierno / Directoras del gobierno;11120.050;Tesorero general de la república / Tesorera general de la república;
1;11120;Directores del gobierno / Directoras del gobierno;11120.051;Vicecontralor / Vicecontralora;
1;11130;Jefes de comunidades étnicas / Jefas de comunidades étnicas;11130.001;Gobernador de comunidad indígena / Gobernadora de comunidad indígena;
1;11130;Jefes de comunidades étnicas / Jefas de comunidades étnicas;11130.002;Jefe de comunidad indígena / Jefa de comunidad indígena;
1;11130;Jefes de comunidades étnicas / Jefas de comunidades étnicas;11130.003;Jefe de etnia indígena / Jefa de etnia indígena;
1;11130;Jefes de comunidades étnicas / Jefas de comunidades étnicas;11130.004;Jefe de pueblo / Jefa de pueblo;
1;11130;Jefes de comunidades étnicas / Jefas de comunidades étnicas;11130.005;Jefe tradicional de pequeña población / Jefa tradicional de pequeña población;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.001;Defensor del pueblo / Defensora del pueblo;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.002;Director asociación de profesionales / Directora asociación de profesionales;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.003;Director asociación deportiva / Directora asociación deportiva;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.004;Director de establecimiento adaptación social / Directora de establecimiento adaptación social;
