"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;SIGLA;Área de Cualificación Principal;
3;31410;Técnicos en ciencias biológicas (excluyendo la medicina) / Técnicas en ciencias biológicas (excluyendo la medicina);CNME;Ciencias naturales, matemáticas y estadística;
3;31421;Técnicos agropecuarios / Técnicas agropecuarias;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31422;Inspectores de productos agrícola, pecuarios y de pesca / Inspectoras de productos agrícola, pecuarios y de pesca;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31423;Inspectores de riego agrícola / Inspectoras de riego agrícola;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31424;Supervisores de producción agrícola / Supervisoras de producción agrícola;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31425;Supervisores de producción pecuaria / Supervisoras de producción pecuaria;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31426;Promotores de servicios agrícolas y relacionados / Promotoras de servicios agrícolas y relacionados;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31431;Técnicos forestales y de recursos naturales / Técnicas forestales y de recursos naturales;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31432;Supervisores de explotación forestal y silvicultura / Supervisoras de explotación forestal y silvicultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;31510;Oficiales maquinistas en navegación;LOTR;Logística y transporte;
3;31520;Capitanes y oficiales de cubierta;LOTR;Logística y transporte;
3;31530;Pilotos, ingenieros e instructores de vuelo;LOTR;Logística y transporte;
3;31540;Controladores de tráfico aéreo, marítimo y ferroviario / Controladoras de tráfico aéreo, marítimo y ferroviario;LOTR;Logística y transporte;
3;31550;Técnicos en seguridad aeronáutica e instrumentos de aeronavegación / Técnicas en seguridad aeronáutica e instrumentos de aeronavegación;LOTR;Logística y transporte;
3;32111;Técnicos y tecnólogos en imágenes diagnósticas / Técnicas y tecnólogas en imágenes diagnósticas;SABI;Salud y bienestar;
3;32112;Técnicos y tecnólogos en radioterapia / Técnicas y tecnólogas en radioterapia;SABI;Salud y bienestar;
3;32113;Técnicos y tecnólogos en medicina nuclear / Técnicas y tecnólogas en medicina nuclear;SABI;Salud y bienestar;
3;32119;Otros técnicos en aparatos de diagnóstico y tratamiento médico no clasificados en otras ocupaciones / Otras técnicas en aparatos de diagnóstico y tratamiento médico no clasificados en otras ocupaciones;SABI;Salud y bienestar;
3;32120;Técnicos de laboratorios médicos / Técnicas de laboratorios médicos;SABI;Salud y bienestar;
3;32130;Técnicos y asistentes farmacéuticos / Técnicas y asistentes farmacéuticas;SABI;Salud y bienestar;
3;32141;Técnicos en mecánica dental / Técnicas en mecánica dental;SABI;Salud y bienestar;
3;32142;Técnicos de órtesis y prótesis médicas / Técnicas de órtesis y prótesis médicas;SABI;Salud y bienestar;
3;32220;Técnicos y profesionales del nivel medio en partería tradicional / Técnicas y profesionales del nivel medio en partería tradicional;SABI;Salud y bienestar;
3;32301;Técnicos y profesionales del nivel medio en medicina alternativa / Técnicas y profesionales del nivel medio en medicina alternativa;SABI;Salud y bienestar;
3;32302;Practicantes de medicina tradicional ancestral / Practicantas de medicina tradicional ancestral;SABI;Salud y bienestar;
3;32400;Técnicos y asistentes veterinarios / Técnicas y asistentes veterinarias;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;32520;Técnicos en documentación sanitaria / Técnicas en documentación sanitaria;SABI;Salud Y Bienestar;
3;32530;Trabajadores comunitarios de la salud / Trabajadoras comunitarias de la salud;SABI;Salud y bienestar;
3;32540;Técnicos en óptica / Técnicas en óptica;SABI;Salud y bienestar;
3;32550;Técnicos y asistentes terapeutas / Técnicas y asistentes terapeutas;SABI;Salud y bienestar;
3;32560;Asistentes médicos / Asistentas médicas;SABI;Salud y bienestar;
3;32571;Inspectores de sanidad, seguridad y salud en el trabajo / Inspectoras de sanidad, seguridad y salud en el trabajo;SABI;Salud y bienestar;
3;32572;Coordinadores de sistemas integrados de gestión / Coordinadoras de sistemas integrados de gestión;CPSA;Conservación, protección y saneamiento ambiental;
3;32573;Técnicos en prevención, gestión y control ambiental / Técnicas en prevención, gestión y control ambiental;CPSA;Conservación, protección y saneamiento ambiental;
3;32574;Asistentes en saneamiento ambiental / Asistentas en saneamiento ambiental;CPSA;Conservación, protección y saneamiento ambiental;
3;32580;Técnicos en atención prehospitalaria / Técnicas en atención prehospitalaria;SABI;Salud y bienestar;
3;32590;Otros técnicos y profesionales del nivel medio de la salud no clasificados en otras ocupaciones / Otras técnicas y profesionales del nivel medio de la salud no clasificadas en otras ocupaciones;SABI;Salud y bienestar;
3;33110;Agentes de bolsa, cambio y otros servicios financieros;AFDE;Administración, finanzas y derecho;
3;33120;Analistas y asistentes financieros en préstamos y créditos / Analistas y asistentes financieras en préstamos y créditos;AFDE;Administración, finanzas y derecho;
3;33131;Asistentes contables / Asistentas contables;AFDE;Administración, finanzas y derecho;
3;33132;Asistentes financieros / Asistentas financieras;AFDE;Administración, finanzas y derecho;
3;33133;Asistentes de tesorería / Asistentas de tesorería;AFDE;Administración, finanzas y derecho;
3;33134;Técnicos de contabilidad y afines / Técnicas de contabilidad y afines;AFDE;Administración, finanzas y derecho;
3;33140;Técnicos y profesionales del nivel medio de servicios estadísticos, matemáticos y afines / Técnicas y profesionales del nivel medio de servicios estadísticos, matemáticos y afines;AFDE;Administración, finanzas y derecho;
3;33150;Tasadores, avaluadores y liquidadores de seguros / Tasadoras, avaluadoras y liquidadoras de seguros;AFDE;Administración, finanzas y derecho;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;AFDE;Administración, finanzas y derecho;
3;33220;Representantes comerciales;COMP;Comercio, mercadeo y publicidad;
3;33230;Agentes de compras;COMP;Comercio, mercadeo y publicidad;
3;33240;Agentes de operaciones comerciales y consignatarios;COMP;Comercio, mercadeo y publicidad;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;LOTR;Logística y transporte;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;LOTR;Logística y transporte;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;TUHG;Turismo, Hotelería Y Gastronomía;
3;33330;Agentes de empleo y contratistas de mano de obra;AFDE;Administración, finanzas y derecho;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;COMP;Comercio, mercadeo y publicidad;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;AVEM;Audiovisuales, Artes Escénicas y Música;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;COMP;Comercio, mercadeo y publicidad;
3;33393;Auxiliares de promoción artística;AVEM;Audiovisuales, Artes Escénicas y Música;
3;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;COMP;Comercio, Mercadeo Y Publicidad;
3;33411;Supervisores administrativos / Supervisoras administrativas;AFDE;Administración, finanzas y derecho;
3;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;AFDE;Administración, finanzas y derecho;
3;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;AFDE;Administración, finanzas y derecho;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;LOTR;Logística y transporte;
3;33415;Supervisores de almacenamiento, inventario y distribución / Supervisoras de almacenamiento, inventario y distribución;LOTR;Logística y transporte;
3;33416;Supervisores de operación de transporte ferroviario / Supervisoras de operación de transporte ferroviario;LOTR;Logística y transporte;
3;33417;Supervisores de operación de transporte terrestre (no ferroviario) / Supervisoras de operación de transporte terrestre (no ferroviario);LOTR;Logística y transporte;
3;33420;Secretarios jurídicos / Secretarias jurídicas;AFDE;Administración, finanzas y derecho;
3;33431;Asistentes administrativos / Asistentas administrativas;AFDE;Administración, finanzas y derecho;
3;33432;Asistentes de talento humano / Asistentas de talento humano;AFDE;Administración, finanzas y derecho;
3;33433;Técnicos en archivística / Técnicas en archivística;AFDE;Administración, finanzas y derecho;
3;33440;Secretarios médicos / Secretarias médicas;AFDE;Administración, finanzas y derecho;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;AFDE;Administración, finanzas y derecho;
3;33520;Agentes de administración tributaria;AFDE;Administración, finanzas y derecho;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;AFDE;Administración, finanzas y derecho;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;AFDE;Administración, finanzas y derecho;
3;33551;Inspectores y detectives de policía / Inspectoras y detectives de policía;SEGU;Seguridad;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;SEGU;Seguridad;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;AFDE;Administración, finanzas y derecho;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;AFDE;Administración, finanzas y derecho;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;AFDE;Administración, finanzas y derecho;
3;34112;Auxiliares de tribunales;AFDE;Administración, finanzas y derecho;
3;34113;Asistentes legales y afines / Asistentas legales y afines;AFDE;Administración, finanzas y derecho;
3;34119;Técnicos y profesionales del nivel medio del derecho, de servicios legales y afines, no clasificados en otras ocupaciones / Técnicas y profesionales del nivel medio del derecho, de servicios legales y afines, no clasificadas en otras ocupaciones;AFDE;Administración, finanzas y derecho;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;CISH;Ciencias Sociales y Humanidades;
3;34130;Auxiliares laicos de las religiones / Auxiliares laicas de las religiones;SEPC;Servicios Personales y a la Comunidad;
3;34210;Atletas y deportistas;AFIR;Actividades físicas, deportivas y recreativas;
3;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;AFIR;Actividades físicas, deportivas y recreativas;
3;34222;Árbitros / Árbitras;AFIR;Actividades físicas, deportivas y recreativas;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;AFIR;Actividades físicas, deportivas y recreativas;
3;34232;Recreadores / Recreadoras;AFIR;Actividades físicas, deportivas y recreativas;
3;34310;Fotógrafos / Fotógrafas;AVEM;Audiovisuales, Artes Escénicas y Música;
3;34320;Decoradores de interiores / Decoradoras de interiores;COMP;Comercio, Mercadeo y Publicidad;
3;34331;Ocupaciones técnicas relacionadas con museos y galerías;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34332;Técnicos en biblioteca / Técnicas en biblioteca;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34333;Técnicos en promoción y animación a la lectura y la escritura / Técnicas en promoción y animación a la lectura y la escritura;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34340;Chefs;TUHG;Turismo, hotelería y gastronomía;
3;34351;Otros técnicos de actividades artísticas / Otras técnicas de actividades artísticas;AVEM;Audiovisuales, Artes Escénicas y Música;
3;34352;Artistas corporales;AVPP;Artes Visuales, Plásticas y del Patrimonio Cultural;
3;34353;Auxiliares de producción de eventos y espectáculos;AVEM;Audiovisuales, Artes Escénicas y Música;
3;34354;Asistentes de dirección y producción en las artes escénicas y audiovisuales / Asistentas de dirección y producción en las artes escénicas y audiovisuales;AVEM;Audiovisuales, Artes Escénicas y Música;
3;34355;Técnicos y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas / Técnicas y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas;AVEM;Audiovisuales, Artes Escénicas y Música;
3;35110;Técnicos en operaciones de tecnología de la información y las comunicaciones / Técnicas en operaciones de tecnología de la información y las comunicaciones;TICO;Tecnologías de la información y las comunicaciones;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;TICO;Tecnologías de la información y las comunicaciones;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);AFDE;Administración, Finanzas y Derecho;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;TICO;Tecnologías de la información y las comunicaciones;
3;35140;Técnicos de la web / Técnicas de la web;TICO;Tecnologías de la información y las comunicaciones;
3;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;AVEM;Audiovisuales, Artes Escénicas y Música;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;AVEM;Audiovisuales, Artes Escénicas y Música;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;AVEM;Audiovisuales, Artes Escénicas y Música;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;AVEM;Audiovisuales, Artes Escénicas y Música;
3;35215;Asistentes de producción de audio y sonido / Asistentas de producción de audio y sonido;AVEM;Audiovisuales, Artes Escénicas y Música;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;TICO;Tecnologías de la información y las comunicaciones;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;TICO;Tecnologías de la información y las comunicaciones;
3;35223;Operadores de radio / Operadoras de radio;TICO;Tecnologías de la información y las comunicaciones;
4;41101;Oficinistas generales;AFDE;Administración, finanzas y derecho;
4;41102;Auxiliares de aduana;LOTR;Logística y transporte;
4;41200;Secretarios generales / Secretarias generales;AFDE;Administración, finanzas y derecho;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;AFDE;Administración, finanzas y derecho;
4;41321;Grabadores de datos / Grabadoras de datos;AFDE;Administración, finanzas y derecho;
4;41322;Digitadores / Digitadoras;AFDE;Administración, finanzas y derecho;
4;42110;Cajeros de bancos y afines / Cajeras de bancos y afines;AFDE;Administración, finanzas y derecho;
4;42120;Receptores de apuestas y afines / Receptoras de apuestas y afines;AFIR;Actividades físicas, deportivas y recreativas;
4;42130;Prestamistas;AFDE;Administración, finanzas y derecho;
4;42140;Cobradores, auxiliares de cartera y afines / Cobradoras, auxiliares de cartera y afines;AFDE;Administración, finanzas y derecho;
4;42210;Empleados de ventas y servicios de viajes / Empleadas de ventas y servicios de viajes;TUHG;Turismo, Hotelería Y Gastronomía;
4;42220;Empleados de centros de llamadas / Empleadas de centros de llamadas;AFDE;Administración, finanzas y derecho;
4;42230;Telefonistas;AFDE;Administración, finanzas y derecho;
4;42240;Recepcionistas de hoteles;TUHG;Turismo, hotelería y gastronomía;
4;42251;Auxiliares de información y servicio al cliente;AFDE;Administración, finanzas y derecho;
4;42252;Informadores turísticos / Informadoras turísticas;TUHG;Turismo, hotelería y gastronomía;
4;42260;Recepcionistas generales;AFDE;Administración, finanzas y derecho;
4;42270;Entrevistadores de encuestas y de investigaciones de mercados / Entrevistadoras de encuestas y de investigaciones de mercados;COMP;Comercio, mercadeo y publicidad;
4;42291;Auxiliares administrativos en salud / Auxiliares administrativas en salud;SABI;Salud y bienestar;
4;42299;Otros empleados de servicios de información al cliente no clasificados en otras ocupaciones / Otras empleadas de servicios de información al cliente no clasificados en otras ocupaciones;AFDE;Administración, finanzas y derecho;
4;43110;Auxiliares de contabilidad, costos y tesorería;AFDE;Administración, finanzas y derecho;
4;43121;Auxiliares de servicios estadísticos y financieros;AFDE;Administración, Finanzas Y Derecho;
4;43122;Auxiliares de avalúos;AFDE;Administración, finanzas y derecho;
4;43130;Auxiliares de nómina y prestaciones;AFDE;Administración, finanzas y derecho;
4;43211;Auxiliares de almacén y pesaje;LOTR;Logística y transporte;
4;43212;Auxiliares de compras e inventarios;LOTR;Logística y transporte;
4;43220;Empleados de servicios de apoyo a la producción / Empleadas de servicios de apoyo a la producción;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
4;43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;LOTR;Logística y transporte;
4;43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;LOTR;Logística y transporte;
4;44110;Empleados auxiliares de bibliotecas / Empleadas auxiliares de bibliotecas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
4;44120;Empleados de servicios de correos / Empleadas de servicios de correos;LOTR;Logística y transporte;
4;44130;Codificadores de datos, correctores de pruebas de imprenta y afines / Codificadoras de datos, correctores de pruebas de imprenta y afines;AFDE;Administración, finanzas y derecho;
4;44140;Escribientes públicos y afines / Escribientes públicas y afines;AFDE;Administración, finanzas y derecho;
4;44150;Empleados auxiliares de archivos / Empleadas auxiliares de archivos;AFDE;Administración, finanzas y derecho;
4;44161;Auxiliares de talento humano;AFDE;Administración, finanzas y derecho;
4;44162;Auxiliares de seguridad en el trabajo;SABI;Salud y bienestar;
4;44191;Auxiliares de publicación y afines;LIAG;Literatura y artes gráficas;
4;44199;Otro personal de apoyo administrativo no clasificados en otras ocupaciones / Otra personal de apoyo administrativo no clasificados en otras ocupaciones;AFDE;Administración, finanzas y derecho;
5;51110;Personal de servicio a pasajeros;LOTR;Logística y transporte;
5;51120;Revisores y cobradores de los transportes públicos / Revisoras y cobradoras de los transportes públicos;LOTR;Logística y transporte;
5;51131;Guías de turismo;TUHG;Turismo, hotelería y gastronomía;
5;51132;Anfitriones turísticos locales / Anfitrionas turísticas locales;TUHG;Turismo, hotelería y gastronomía;
5;51201;Cocineros / Cocineras;TUHG;Turismo, hotelería y gastronomía;
5;51202;Sabedores de la cocina tradicional / Sabedoras de la cocina tradicional;AVPP;Artes visuales, plásticas y del patrimonio cultural;
5;51310;Meseros y capitanes de servicio a la mesa / Meseras y capitanes de servicio a la mesa;TUHG;Turismo, hotelería y gastronomía;
5;51321;Bartenders;TUHG;Turismo, hotelería y gastronomía;
5;51322;Baristas;TUHG;Turismo, hotelería y gastronomía;
5;51410;Peluqueros / Peluqueras;SEPC;Servicios Personales y a la Comunidad;
5;51421;Manicuristas y pedicuristas;SEPC;Servicios Personales y a la Comunidad;
5;51422;Cosmetólogos esteticistas / Cosmetólogas esteticistas;SEPC;Servicios Personales y a la Comunidad;
5;51423;Maquilladores / Maquilladoras;SEPC;Servicios Personales y a la Comunidad;
5;51424;Asesores de imagen / Asesoras de imagen;SEPC;Servicios Personales y a la Comunidad;
5;51429;Otras ocupaciones elementales de los servicios no clasificados en otras ocupaciones / Otras ocupaciones elementales de los servicios no clasificadas en otras ocupaciones;SEPC;Servicios Personales y a la Comunidad;
5;51510;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos / Supervisoras de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;SEPC;Servicios Personales y a la Comunidad;
5;51520;Ecónomos y mayordomos domésticos / Ecónomas y mayordomas domésticas;SEPC;Servicios Personales y a la Comunidad;
5;51530;Conserjes y afines;SEPC;Servicios Personales y a la Comunidad;
5;51610;Astrólogos, adivinos y afines / Astrólogas, adivinas y afines;SEPC;Servicios Personales y a la Comunidad;
5;51620;Acompañantes;SEPC;Servicios Personales y a la Comunidad;
5;51631;Tanatopractores / Tanatopractoras;SEPC;Servicios Personales y a la Comunidad;
5;51632;Coordinadores de servicios funerarios / Coordinadoras de servicios funerarios;SEPC;Servicios Personales y a la Comunidad;
5;51633;Personal de servicios funerarios;SEPC;Servicios Personales y a la Comunidad;
5;51640;Cuidadores de animales / Cuidadoras de animales;SEPC;Servicios Personales y a la Comunidad;
5;51650;Instructores de conducción / Instructoras de conducción;EDFO;Educación y formación;
5;51690;Otros trabajadores de servicios personales no clasificados en otras ocupaciones / Otras trabajadoras de servicios personales no clasificados en otras ocupaciones;SEPC;Servicios Personales y a la Comunidad;
5;52110;Vendedores en quioscos y puestos de mercado / Vendedoras en quioscos y puestos de mercado;COMP;Comercio, mercadeo y publicidad;
5;52120;Vendedores ambulantes de alimentos preparados para consumo inmediato / Vendedoras ambulantes de alimentos preparados para consumo inmediato;COMP;Comercio, mercadeo y publicidad;
5;52210;Comerciantes de tiendas;COMP;Comercio, mercadeo y publicidad;
5;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;COMP;Comercio, mercadeo y publicidad;
5;52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;COMP;Comercio, mercadeo y publicidad;
5;52300;Cajeros de comercio, taquilleros y expendedores de boletas / Cajeras de comercio, taquilleros y expendedores de boletas;COMP;Comercio, mercadeo y publicidad;
5;52410;Modelos de moda, arte y publicidad;COMP;Comercio, mercadeo y publicidad;
5;52420;Demostradores de tiendas, almacenes y afines / Demostradoras de tiendas, almacenes y afines;COMP;Comercio, mercadeo y publicidad;
5;52430;Vendedores puerta a puerta / Vendedoras puerta a puerta;COMP;Comercio, mercadeo y publicidad;
5;52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;COMP;Comercio, mercadeo y publicidad;
5;52450;Expendedores de combustibles para vehículos / Expendedoras de combustibles para vehículos;COMP;Comercio, mercadeo y publicidad;
5;52460;Vendedores de comidas en mostrador / Vendedoras de comidas en mostrador;TUHG;Turismo, hotelería y gastronomía;
5;52490;Otros vendedores no clasificados en otras ocupaciones / Otras vendedoras no clasificadas en otras ocupaciones;COMP;Comercio, mercadeo y publicidad;
5;53110;Cuidadores de niños / Cuidadoras de niños;SEPC;Servicios Personales y a la Comunidad;
5;53120;Auxiliares de maestros y primera infancia;EDFO;Educación y formación;
5;53210;Trabajadores de los cuidados personales en instituciones / Trabajadoras de los cuidados personales en instituciones;SABI;Salud y bienestar;
5;53220;Trabajadores de los cuidados personales a domicilio / Trabajadoras de los cuidados personales a domicilio;SEPC;Servicios personales y a la comunidad;
5;53291;Auxiliares en enfermería;SABI;Salud y bienestar;
5;53292;Auxiliares en salud oral;SABI;Salud y bienestar;
5;53293;Auxiliares en salud pública;SABI;Salud y bienestar;
5;53294;Auxiliares de laboratorio clínico;SABI;Salud y bienestar;
5;53295;Auxiliares en servicios farmacéuticos;SABI;Salud y bienestar;
5;53299;Trabajadores de los cuidados personales en servicios de salud no clasificados en otras ocupaciones / Trabajadoras de los cuidados personales en servicios de salud no clasificados en otras ocupaciones;SABI;Salud y bienestar;
5;54111;Oficiales de bomberos;SEGU;Seguridad;
5;54112;Suboficiales de bomberos;SEGU;Seguridad;
5;54113;Bomberos / Bomberas;SEGU;Seguridad;
5;54114;Rescatistas;SEGU;Seguridad;
5;54121;Oficiales de policía;SEGU;Seguridad;
5;54122;Suboficiales y nivel ejecutivo de la policía;SEGU;Seguridad;
5;54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;SEGU;Seguridad;
5;54124;Auxiliares de policía;SEGU;Seguridad;
5;54131;Oficiales del cuerpo de custodia y vigilancia;SEGU;Seguridad;
5;54132;Suboficiales del cuerpo de custodia y vigilancia;SEGU;Seguridad;
5;54133;Guardianes de prisión / Guardianas de prisión;SEGU;Seguridad;
5;54141;Supervisor de personal de vigilancia / Supervisora de personal de vigilancia;SEGU;Seguridad;
5;54142;Vigilantes, guardas y personal operativo de seguridad privada;SEGU;Seguridad;
5;54191;Guardavidas y salvavidas;SEGU;Seguridad;
5;54192;Agentes de tránsito;SEGU;Seguridad;
5;54193;Técnicos operativos de tránsito / Técnicas operativas de tránsito;SEGU;Seguridad;
5;54199;Personal de los servicios de protección no clasificadas en otras ocupaciones;SEGU;Seguridad;
6;61111;Agricultores de cultivos extensivos / Agricultoras de cultivos extensivos;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61112;Trabajadores agrícolas calificados de cultivos extensivos / Trabajadoras agrícolas calificadas de cultivos extensivos;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61113;Trabajadores calificados de riego agrícola / Trabajadoras calificadas de riego agrícola;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61121;Agricultores de plantaciones de árboles y arbustos / Agricultoras de plantaciones de árboles y arbustos;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61131;Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61140;Agricultores y trabajadores calificados de cultivos mixtos / Agricultoras y trabajadoras calificadas de cultivos mixtos;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61211;Criadores de animales (excepto aves de corral) / Criadoras de animales (excepto aves de corral);AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61221;Avicultores / Avicultoras;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61222;Trabajadores calificados de la avicultura / Trabajadoras calificadas de la avicultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61230;Criadores y trabajadores calificados de la apicultura y la sericicultura / Criadoras y trabajadoras calificadas de la apicultura y la sericicultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61290;Criadores y trabajadores pecuarios calificados, avicultores y criadores de insectos no clasificados en otras ocupaciones / Criadoras y trabajadoras pecuarias calificadas, avicultoras y criadoras de insectos no clasificadas en otras ocupaciones;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62211;Productores de acuicultura / Productoras de acuicultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62221;Capitanes y patrones de pesca de aguas dulces y costeras;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62222;Pescadores de aguas dulces y costeras / Pescadoras de aguas dulces y costeras;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62231;Capitanes y patrones de pesca de alta mar;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62232;Pescadores de alta mar / Pescadoras de alta mar;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;62240;Cazadores y tramperos / Cazadoras y tramperas;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;63100;Trabajadores agrícolas de subsistencia / Trabajadoras agrícolas de subsistencia;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
