"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;SIGLA;Área de Cualificación Complementaria;
3;31228;Supervisores de fabricación de productos eléctricos y electrónicos / Supervisoras de fabricación de productos eléctricos y electrónicos;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;CPSA;Conservación, protección y saneamiento ambiental;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;INQU;Industria química;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;LIAG;Literatura y artes gráficas;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;PEEL;Producción de energía y electricidad;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;TICO;Tecnologías de la información y las comunicaciones;
3;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;TMFM;Transformación de la madera y fabricación de muebles;
3;31342;Inspectores de oleoductos y gasoductos / Inspectoras de oleoductos y gasoductos;COIF;Construcción e infraestructura;
3;31342;Inspectores de oleoductos y gasoductos / Inspectoras de oleoductos y gasoductos;INQU;Industria química;
3;31390;Técnicos en control de procesos no clasificados en otras ocupaciones / Técnicas en control de procesos no clasificados en otras ocupaciones;AFIR;Actividades físicas, deportivas y recreativas;
3;31390;Técnicos en control de procesos no clasificados en otras ocupaciones / Técnicas en control de procesos no clasificados en otras ocupaciones;CPSA;Conservación, protección y saneamiento ambiental;
3;31390;Técnicos en control de procesos no clasificados en otras ocupaciones / Técnicas en control de procesos no clasificados en otras ocupaciones;ELCA;Electrónica y automatización;
3;31390;Técnicos en control de procesos no clasificados en otras ocupaciones / Técnicas en control de procesos no clasificados en otras ocupaciones;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
3;31422;Inspectores de productos agrícola, pecuarios y de pesca / Inspectoras de productos agrícola, pecuarios y de pesca;ETAL;Elaboración y transformación de alimentos;
3;32120;Técnicos de laboratorios médicos / Técnicas de laboratorios médicos;CNME;Ciencias naturales, matemáticas y estadística;
3;32142;Técnicos de órtesis y prótesis médicas / Técnicas de órtesis y prótesis médicas;ELCA;Electrónica y automatización;
3;32142;Técnicos de órtesis y prótesis médicas / Técnicas de órtesis y prótesis médicas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
3;32302;Practicantes de medicina tradicional ancestral / Practicantas de medicina tradicional ancestral;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;32520;Técnicos en documentación sanitaria / Técnicas en documentación sanitaria;AFDE;Administración, finanzas y derecho;
3;32571;Inspectores de sanidad, seguridad y salud en el trabajo / Inspectoras de sanidad, seguridad y salud en el trabajo;CPSA;Conservación, protección y saneamiento ambiental;
3;32571;Inspectores de sanidad, seguridad y salud en el trabajo / Inspectoras de sanidad, seguridad y salud en el trabajo;SEGU;Seguridad;
3;32572;Coordinadores de sistemas integrados de gestión / Coordinadoras de sistemas integrados de gestión;SABI;Salud y bienestar;
3;32572;Coordinadores de sistemas integrados de gestión / Coordinadoras de sistemas integrados de gestión;SEGU;Seguridad;
3;32573;Técnicos en prevención, gestión y control ambiental / Técnicas en prevención, gestión y control ambiental;ETAL;Elaboración y transformación de alimentos;
3;32573;Técnicos en prevención, gestión y control ambiental / Técnicas en prevención, gestión y control ambiental;SABI;Salud y bienestar;
3;32573;Técnicos en prevención, gestión y control ambiental / Técnicas en prevención, gestión y control ambiental;SEGU;Seguridad;
3;32574;Asistentes en saneamiento ambiental / Asistentas en saneamiento ambiental;SEGU;Seguridad;
3;33150;Tasadores, avaluadores y liquidadores de seguros / Tasadoras, avaluadoras y liquidadoras de seguros;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;33150;Tasadores, avaluadores y liquidadores de seguros / Tasadoras, avaluadoras y liquidadoras de seguros;COIF;Construcción e infraestructura;
3;33150;Tasadores, avaluadores y liquidadores de seguros / Tasadoras, avaluadoras y liquidadoras de seguros;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;AFDE;Administración, finanzas y derecho;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;COMP;Comercio, mercadeo y publicidad;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;SEGU;Seguridad;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;COMP;Comercio, mercadeo y publicidad;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;AFIR;Actividades físicas, deportivas y recreativas;
3;33393;Auxiliares de promoción artística;COMP;Comercio, mercadeo y publicidad;
3;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;TUHG;Turismo, hotelería y gastronomía;
3;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;COMP;Comercio, mercadeo y publicidad;
3;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;COMP;Comercio, mercadeo y publicidad;
3;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;TICO;Tecnologías de la información y las comunicaciones;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;AFDE;Administración, finanzas y derecho;
3;33415;Supervisores de almacenamiento, inventario y distribución / Supervisoras de almacenamiento, inventario y distribución;AFDE;Administración, finanzas y derecho;
3;33416;Supervisores de operación de transporte ferroviario / Supervisoras de operación de transporte ferroviario;AFDE;Administración, finanzas y derecho;
3;33417;Supervisores de operación de transporte terrestre (no ferroviario) / Supervisoras de operación de transporte terrestre (no ferroviario);AFDE;Administración, finanzas y derecho;
3;33433;Técnicos en archivística / Técnicas en archivística;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;33440;Secretarios médicos / Secretarias médicas;SABI;Salud y bienestar;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;SEGU;Seguridad;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;SABI;Salud y bienestar;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;SEGU;Seguridad;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;SEGU;Seguridad;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;SABI;Salud y bienestar;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;SEPC;Servicios Personales y a la Comunidad;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;EDFO;Educación y formación;
3;34310;Fotógrafos / Fotógrafas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34320;Decoradores de interiores / Decoradoras de interiores;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34331;Ocupaciones técnicas relacionadas con museos y galerías;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34331;Ocupaciones técnicas relacionadas con museos y galerías;AVEM;Audiovisuales, y artes escénicas y música;
3;34351;Otros técnicos de actividades artísticas / Otras técnicas de actividades artísticas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34352;Artistas corporales;SABI;Salud y bienestar;
3;34353;Auxiliares de producción de eventos y espectáculos;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34355;Técnicos y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas / Técnicas y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
3;34355;Técnicos y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas / Técnicas y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas;TCCD;Textil, cuero, confección y diseño de modas;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);COMP;Comercio, mercadeo y publicidad;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);TICO;Tecnologías de la información y las comunicaciones;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;TICO;Tecnologías de la información y las comunicaciones;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;TICO;Tecnologías de la información y las comunicaciones;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;AVEM;Audiovisuales, y artes escénicas y música;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;ELCA;Electrónica y automatización;
3;35223;Operadores de radio / Operadoras de radio;AVEM;Audiovisuales, y artes escénicas y música;
4;42210;Empleados de ventas y servicios de viajes / Empleadas de ventas y servicios de viajes;LOTR;Logística y transporte;
4;42220;Empleados de centros de llamadas / Empleadas de centros de llamadas;COMP;Comercio, mercadeo y publicidad;
4;42251;Auxiliares de información y servicio al cliente;SABI;Salud y bienestar;
4;42251;Auxiliares de información y servicio al cliente;TUHG;Turismo, hotelería y gastronomía;
4;42260;Recepcionistas generales;SABI;Salud y bienestar;
4;42270;Entrevistadores de encuestas y de investigaciones de mercados / Entrevistadoras de encuestas y de investigaciones de mercados;AFDE;Administración, finanzas y derecho;
4;43121;Auxiliares de servicios estadísticos y financieros;CNME;Ciencias naturales, matemáticas y estadística;
4;43211;Auxiliares de almacén y pesaje;AFDE;Administración, finanzas y derecho;
4;43212;Auxiliares de compras e inventarios;AFDE;Administración, finanzas y derecho;
4;43212;Auxiliares de compras e inventarios;COMP;Comercio, mercadeo y publicidad;
4;43220;Empleados de servicios de apoyo a la producción / Empleadas de servicios de apoyo a la producción;AFDE;Administración, finanzas y derecho;
4;44110;Empleados auxiliares de bibliotecas / Empleadas auxiliares de bibliotecas;AFDE;Administración, finanzas y derecho;
4;44120;Empleados de servicios de correos / Empleadas de servicios de correos;AFDE;Administración, finanzas y derecho;
4;44130;Codificadores de datos, correctores de pruebas de imprenta y afines / Codificadoras de datos, correctores de pruebas de imprenta y afines;LIAG;Literatura y artes gráficas;
4;44150;Empleados auxiliares de archivos / Empleadas auxiliares de archivos;SABI;Salud y bienestar;
4;44162;Auxiliares de seguridad en el trabajo;AFDE;Administración, finanzas y derecho;
4;44199;Otro personal de apoyo administrativo no clasificados en otras ocupaciones / Otra personal de apoyo administrativo no clasificados en otras ocupaciones;COMP;Comercio, mercadeo y publicidad;
5;51120;Revisores y cobradores de los transportes públicos / Revisoras y cobradoras de los transportes públicos;AFDE;Administración, finanzas y derecho;
5;51120;Revisores y cobradores de los transportes públicos / Revisoras y cobradoras de los transportes públicos;COMP;Comercio, mercadeo y publicidad;
5;51422;Cosmetólogos esteticistas / Cosmetólogas esteticistas;SABI;Salud y bienestar;
5;51429;Otras ocupaciones elementales de los servicios no clasificados en otras ocupaciones / Otras ocupaciones elementales de los servicios no clasificadas en otras ocupaciones;SABI;Salud y bienestar;
5;51510;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos / Supervisoras de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;TUHG;Turismo, hotelería y gastronomía;
5;51640;Cuidadores de animales / Cuidadoras de animales;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
5;51640;Cuidadores de animales / Cuidadoras de animales;SEGU;Seguridad;
5;52120;Vendedores ambulantes de alimentos preparados para consumo inmediato / Vendedoras ambulantes de alimentos preparados para consumo inmediato;AVPP;Artes visuales, plásticas y del patrimonio cultural;
5;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;AFDE;Administración, finanzas y derecho;
5;52300;Cajeros de comercio, taquilleros y expendedores de boletas / Cajeras de comercio, taquilleros y expendedores de boletas;LOTR;Logística y transporte;
5;52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;AFDE;Administración, finanzas y derecho;
5;53110;Cuidadores de niños / Cuidadoras de niños;EDFO;Educación y formación;
5;54191;Guardavidas y salvavidas;CPSA;Conservación, protección y saneamiento ambiental;
5;54199;Personal de los servicios de protección no clasificadas en otras ocupaciones;CPSA;Conservación, protección y saneamiento ambiental;
5;54199;Personal de los servicios de protección no clasificadas en otras ocupaciones;SABI;Salud y bienestar;
7;71110;Constructores de casas / Constructoras de casas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;71120;Albañiles y oficiales de construcción;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;COIF;Construcción e infraestructura;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;TMFM;Transformación de la madera y fabricación de muebles;
7;71210;Techadores / Techadoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;71250;Cristaleros y vidrieros / Cristaleras y vidrieras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;71250;Cristaleros y vidrieros / Cristaleras y vidrieras;COIF;Construcción e infraestructura;
7;71261;Fontaneros y plomeros / Fontaneras y plomeras;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
7;71261;Fontaneros y plomeros / Fontaneras y plomeras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71263;Instaladores de redes y equipos a gas / Instaladoras de redes y equipos a gas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71310;Pintores y empapeladores / Pintoras y empapeladoras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71320;Barnizadores y afines / Barnizadoras y afines;COIF;Construcción e infraestructura;
7;71320;Barnizadores y afines / Barnizadoras y afines;TMFM;Transformación de la madera y fabricación de muebles;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;TMFM;Transformación de la madera y fabricación de muebles;
7;72151;Aparejadores / Aparejadoras;COIF;Construcción e infraestructura;
7;72151;Aparejadores / Aparejadoras;LOTR;Logística y transporte;
7;72210;Herreros y forjadores / Herreras y forjadoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;LOTR;Logística y transporte;
7;72335;Auxiliares en automatización e instrumentación industrial;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;ELCA;Electrónica y automatización;
7;73120;Fabricantes y afinadores de instrumentos musicales / Fabricantes y afinadoras de instrumentos musicales;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73120;Fabricantes y afinadores de instrumentos musicales / Fabricantes y afinadoras de instrumentos musicales;AVEM;Audiovisuales, y artes escénicas y música;
7;73140;Alfareros y ceramistas (barro y arcilla) / Alfareras y ceramistas (barro y arcilla);AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73140;Alfareros y ceramistas (barro y arcilla) / Alfareras y ceramistas (barro y arcilla);AVEM;Audiovisuales, y artes escénicas y música;
7;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;TMFM;Transformación de la madera y fabricación de muebles;
7;73310;Tejedores con telares / Tejedoras con telares;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73310;Tejedores con telares / Tejedoras con telares;TCCD;Textil, cuero, confección y diseño de modas;
7;73320;Tejedores con agujas / Tejedoras con agujas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73320;Tejedores con agujas / Tejedoras con agujas;TCCD;Textil, cuero, confección y diseño de modas;
7;73330;Otros tejedores / Otras tejedoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73330;Otros tejedores / Otras tejedoras;TCCD;Textil, cuero, confección y diseño de modas;
7;73630;Bisuteros / Bisuteras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;74121;Electricistas industriales;ELCA;Electrónica y automatización;
7;74123;Mecánicos electricistas / Mecánicas electricistas;ELCA;Electrónica y automatización;
7;74123;Mecánicos electricistas / Mecánicas electricistas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;74221;Técnicos instaladores de redes y líneas de telecomunicaciones / Técnicas instaladoras de redes y líneas de telecomunicaciones;ELCA;Electrónica y automatización;
7;74222;Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de telecomunicaciones / Auxiliares técnicas de instalación, mantenimiento y reparación de sistemas de telecomunicaciones;ELCA;Electrónica y automatización;
7;74223;Operarios de mantenimiento y servicio de televisión por cable / Operarias de mantenimiento y servicio de televisión por cable;PEEL;Producción de energía y electricidad;
7;75130;Operarios de la elaboración de productos lácteos / Operarias de la elaboración de productos lácteos;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;75140;Operarios de la conservación de frutas, legumbres, verduras y afines / Operarias de la conservación de frutas, legumbres, verduras y afines;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;75150;Catadores y clasificadores de alimentos y bebidas / Catadoras y clasificadoras de alimentos y bebidas;TUHG;Turismo, hotelería y gastronomía;
7;75160;Preparadores y elaboradores de cigarros y productos del tabaco / Preparadoras y elaboradoras de cigarros y productos del tabaco;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
7;75230;Ajustadores y operadores de máquinas para trabajar madera / Ajustadoras y operadoras de máquinas para trabajar madera;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;75340;Tapiceros, colchoneros y afines / Tapiceras, colchoneras y afines;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;75340;Tapiceros, colchoneros y afines / Tapiceras, colchoneras y afines;TMFM;Transformación de la madera y fabricación de muebles;
7;75350;Apelambradores, pellejeros y curtidores / Apelambradoras, pellejeras y curtidoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;75410;Buzos / Buzas;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
7;75410;Buzos / Buzas;COIF;Construcción e infraestructura;
7;75410;Buzos / Buzas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;75410;Buzos / Buzas;LOTR;Logística y transporte;
7;75410;Buzos / Buzas;TUHG;Turismo, hotelería y gastronomía;
7;75420;Dinamiteros y pegadores / Dinamiteras y pegadoras;COIF;Construcción e infraestructura;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;ETAL;Elaboración y transformación de alimentos;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;ELCA;Electrónica y automatización;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;INQU;Industria química;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;PEEL;Producción de energía y electricidad;
7;75440;Fumigadores y otros controladores de plagas y malas hierbas / Fumigadoras y otras controladoras de plagas y malas hierbas;CPSA;Conservación, protección y saneamiento ambiental;
8;81320;Operadores de máquinas y procesadores fotográficos y de películas / Operadoras de máquinas y procesadores fotográficos y de películas;AVEM;Audiovisuales, y artes escénicas y música;
8;81530;Operadores de máquinas de coser y bordar / Operadoras de máquinas de coser y bordar;TMFM;Transformación de la madera y fabricación de muebles;
8;81570;Operadores de máquinas de lavandería / Operadoras de máquinas de lavandería;TCCD;Textil, cuero, confección y diseño de modas;
8;81820;Operadores de máquinas de vapor y calderas / Operadoras de máquinas de vapor y calderas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81820;Operadores de máquinas de vapor y calderas / Operadoras de máquinas de vapor y calderas;INQU;Industria química;
8;81820;Operadores de máquinas de vapor y calderas / Operadoras de máquinas de vapor y calderas;LOTR;Logística y transporte;
8;81830;Operadores de máquinas de embalaje, embotellamiento y etiquetado / Operadoras de máquinas de embalaje, embotellamiento y etiquetado;ETAL;Elaboración y transformación de alimentos;
8;81830;Operadores de máquinas de embalaje, embotellamiento y etiquetado / Operadoras de máquinas de embalaje, embotellamiento y etiquetado;INQU;Industria química;
8;81899;Otros operadores de máquinas y de instalaciones fijas no clasificados en otras ocupaciones / Otras operadoras de máquinas y de instalaciones fijas no clasificados en otras ocupaciones;LOTR;Logística y transporte;
8;81899;Otros operadores de máquinas y de instalaciones fijas no clasificados en otras ocupaciones / Otras operadoras de máquinas y de instalaciones fijas no clasificados en otras ocupaciones;PEEL;Producción de energía y electricidad;
8;82121;Ensambladores de productos electrónicos / Ensambladoras de productos electrónicos;PEEL;Producción de energía y electricidad;
8;82122;Ensambladores de aparatos y equipo eléctrico / Ensambladoras de aparatos y equipo eléctrico;ELCA;Electrónica y automatización;
8;82123;Ensambladores de transformadores y motores eléctricos industriales / Ensambladoras de transformadores y motores eléctricos industriales;ELCA;Electrónica y automatización;
8;82124;Operadores de máquinas para la fabricación de productos y componentes eléctricos / Operadoras de máquinas para la fabricación de productos y componentes eléctricos;ELCA;Electrónica y automatización;
8;82190;Ensambladores no clasificados en otras ocupaciones / Ensambladoras no clasificadas en otras ocupaciones;AVPP;Artes visuales, plásticas y del patrimonio cultural;
8;82190;Ensambladores no clasificados en otras ocupaciones / Ensambladoras no clasificadas en otras ocupaciones;ELCA;Electrónica y automatización;
8;82190;Ensambladores no clasificados en otras ocupaciones / Ensambladoras no clasificadas en otras ocupaciones;TCCD;Textil, cuero, confección y diseño de modas;
8;82190;Ensambladores no clasificados en otras ocupaciones / Ensambladoras no clasificadas en otras ocupaciones;TMFM;Transformación de la madera y fabricación de muebles;
8;83410;Operadores de maquinaria agrícola y forestal móvil / Operadoras de maquinaria agrícola y forestal móvil;LOTR;Logística y transporte;
8;83420;Operadores de máquinas de movimiento de tierras, construcción de vías y afines / Operadoras de máquinas de movimiento de tierras, construcción de vías y afines;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;83501;Marineros de cubierta y de apoyo / Marineras de cubierta y de apoyo;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;91110;Personal de servicio doméstico;TUHG;Turismo, hotelería y gastronomía;
9;91120;Aseadores de oficinas, hoteles y otros establecimientos / Aseadoras de oficinas, hoteles y otros establecimientos;TUHG;Turismo, hotelería y gastronomía;
9;91210;Lavanderos y planchadores manuales / Lavanderas y planchadoras manuales;TCCD;Textil, cuero, confección y diseño de modas;
9;92140;Obreros y peones de jardinería y horticultura / Obreras y peonas de jardinería y horticultura;SEPC;Servicios Personales y a la Comunidad;
9;93121;Obreros y ayudantes de obras públicas y mantenimiento / Obreras y ayudantas de obras públicas y mantenimiento;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
9;93291;Obreros y ayudantes en el procesamiento de la madera y producción de pulpa y papel / Obreras y ayudantas en el procesamiento de la madera y producción de pulpa y papel;TMFM;Transformación de la madera y fabricación de muebles;
9;93299;Obreros y peones de la industria manufacturera no clasificados en otras ocupaciones / Obreras y peonas de la industria manufacturera no clasificadas en otras ocupaciones;COIF;Construcción e infraestructura;
9;93299;Obreros y peones de la industria manufacturera no clasificados en otras ocupaciones / Obreras y peonas de la industria manufacturera no clasificadas en otras ocupaciones;INQU;Industria química;
9;93299;Obreros y peones de la industria manufacturera no clasificados en otras ocupaciones / Obreras y peonas de la industria manufacturera no clasificadas en otras ocupaciones;LIAG;Literatura y artes gráficas;
9;93299;Obreros y peones de la industria manufacturera no clasificados en otras ocupaciones / Obreras y peonas de la industria manufacturera no clasificadas en otras ocupaciones;TCCD;Textil, cuero, confección y diseño de modas;
9;93320;Conductores de vehículos y maquinaria de tracción animal / Conductoras de vehículos y maquinaria de tracción animal;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;93320;Conductores de vehículos y maquinaria de tracción animal / Conductoras de vehículos y maquinaria de tracción animal;TUHG;Turismo, hotelería y gastronomía;
9;94110;Cocineros de comidas rápidas / Cocineras de comidas rápidas;COMP;Comercio, mercadeo y publicidad;
9;94120;Ayudantes de cocina;ETAL;Elaboración y transformación de alimentos;
9;95100;Trabajadores ambulantes de servicios y afines / Trabajadoras ambulantes de servicios y afines;COMP;Comercio, mercadeo y publicidad;
9;95100;Trabajadores ambulantes de servicios y afines / Trabajadoras ambulantes de servicios y afines;LOTR;Logística y transporte;
9;95100;Trabajadores ambulantes de servicios y afines / Trabajadoras ambulantes de servicios y afines;SEGU;Seguridad;
9;96211;Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras;TUHG;Turismo, hotelería y gastronomía;
9;96220;Personas que realizan trabajos varios;COIF;Construcción e infraestructura;
9;96220;Personas que realizan trabajos varios;LOTR;Logística y transporte;
9;96250;Recolectores de dinero y surtidores de máquinas de venta automática / Recolectoras de dinero y surtidores de máquinas de venta automática;SEGU;Seguridad;
